,bin_id,reserveX,reserveY,bin_price,reserveX_in_Y
309,8376012,98.61437595139432,0.0,11.753835077353854,1159.097111188859
310,8376013,98.54315056262176,0.0,11.777342747508563,1160.5764595953378
311,8376014,98.99158477180343,0.0,11.800897433003579,1168.1895386225312
312,8376015,98.95436830303855,0.0,11.824499227869586,1170.085851593602
313,8376016,101.79205108920578,0.0,11.848148226325325,1206.0473095665905
314,8376017,98.91800559796675,0.0,11.871844522777975,1174.3391829623426
315,8376018,98.38849901146213,0.0,11.895588211823533,1170.3890690197602
316,8376019,98.65713845392602,0.0,11.919379388247178,1175.931862591174
317,8376020,97.92066864711144,0.0,11.943218147023673,1169.4879067548734
318,8376021,474.309182655759,0.0,11.96710458331772,5676.107593669415
319,8376022,98.35784576165887,0.0,11.991038792484355,1179.4127440732443
320,8376023,98.04989442596144,0.0,12.015020870069325,1178.0715278360208
321,8376024,67.99968755649293,0.0,12.039050911809463,818.6517004797548
322,8376025,57.91860770080014,0.0,12.063129013633082,698.6796369847546
323,8376026,60.139024922511034,0.0,12.087255271660348,726.9157460271346
324,8376027,58.14148755932986,0.0,12.11142978220367,704.1765440076919
325,8376028,57.93085415973776,0.0,12.135652641768077,703.0287233235027
326,8376029,69.76338014072586,0.0,12.159923947051613,848.3173968004772
327,8376030,95.2463613093157,0.0,12.184243794945715,1160.5048867741875
328,8376031,129.29454343488513,0.0,12.208612282535608,1578.5069510439723
329,8376032,130.71110923723265,0.0,12.233029507100678,1598.992856204927
330,8376033,137.78935703074055,0.0,12.25749556611488,1688.9524328621224
331,8376034,138.34165628190095,0.0,12.28201055724711,1699.1136829613586
332,8376035,142.65390633381384,0.0,12.306574578361603,1755.5809371916907
333,8376036,186.54439514802004,0.0,12.331187727518328,2300.3139560865943
334,8376037,206.566725851657,0.0,12.355850102973363,2552.3075008850665
335,8376038,219.0428098509357,0.0,12.38056180317931,2711.873044901563
336,8376039,346.92088970312807,0.0,12.405322926785669,4303.665666815097
337,8376040,357.6730832298267,0.0,12.43013357263924,4445.924199884458
338,8376041,338.07283028292255,0.0,12.45499383978452,4210.695018572318
339,8376042,309.80085156511126,0.0,12.479903827464089,3866.284833199066
